run_id,method_id,instance_id,scenario_id,seed,tier,manifest
C1_4_1__S3_mixed_fleet_arc__ILS_MS__seed11,ILS_MS,C1_4_1,S3_mixed_fleet_arc,11,large,configs\batches\manifest_ILS_MS.csv
C1_4_1__S3_mixed_fleet_arc__ILS_MS__seed12,ILS_MS,C1_4_1,S3_mixed_fleet_arc,12,large,configs\batches\manifest_ILS_MS.csv
C1_4_1__S3_mixed_fleet_arc__ILS_MS__seed13,ILS_MS,C1_4_1,S3_mixed_fleet_arc,13,large,configs\batches\manifest_ILS_MS.csv
C1_4_1__S3_mixed_fleet_arc__ILS_MS__seed14,ILS_MS,C1_4_1,S3_mixed_fleet_arc,14,large,configs\batches\manifest_ILS_MS.csv
C1_4_1__S3_mixed_fleet_arc__ILS_MS__seed15,ILS_MS,C1_4_1,S3_mixed_fleet_arc,15,large,configs\batches\manifest_ILS_MS.csv
C1_4_1__S3_mixed_fleet_arc__ILS_MS__seed16,ILS_MS,C1_4_1,S3_mixed_fleet_arc,16,large,configs\batches\manifest_ILS_MS.csv
C1_4_1__S3_mixed_fleet_arc__ILS_MS__seed17,ILS_MS,C1_4_1,S3_mixed_fleet_arc,17,large,configs\batches\manifest_ILS_MS.csv
C1_4_1__S3_mixed_fleet_arc__ILS_MS__seed18,ILS_MS,C1_4_1,S3_mixed_fleet_arc,18,large,configs\batches\manifest_ILS_MS.csv
C1_4_1__S3_mixed_fleet_arc__ILS_MS__seed19,ILS_MS,C1_4_1,S3_mixed_fleet_arc,19,large,configs\batches\manifest_ILS_MS.csv
C1_4_1__S3_mixed_fleet_arc__ILS_MS__seed20,ILS_MS,C1_4_1,S3_mixed_fleet_arc,20,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed01,ILS_MS,C1_4_5,S1_balanced,1,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed02,ILS_MS,C1_4_5,S1_balanced,2,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed03,ILS_MS,C1_4_5,S1_balanced,3,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed04,ILS_MS,C1_4_5,S1_balanced,4,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed05,ILS_MS,C1_4_5,S1_balanced,5,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed06,ILS_MS,C1_4_5,S1_balanced,6,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed07,ILS_MS,C1_4_5,S1_balanced,7,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed08,ILS_MS,C1_4_5,S1_balanced,8,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed09,ILS_MS,C1_4_5,S1_balanced,9,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed10,ILS_MS,C1_4_5,S1_balanced,10,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed11,ILS_MS,C1_4_5,S1_balanced,11,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed12,ILS_MS,C1_4_5,S1_balanced,12,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed13,ILS_MS,C1_4_5,S1_balanced,13,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed14,ILS_MS,C1_4_5,S1_balanced,14,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed15,ILS_MS,C1_4_5,S1_balanced,15,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed16,ILS_MS,C1_4_5,S1_balanced,16,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed17,ILS_MS,C1_4_5,S1_balanced,17,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed18,ILS_MS,C1_4_5,S1_balanced,18,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed19,ILS_MS,C1_4_5,S1_balanced,19,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S1_balanced__ILS_MS__seed20,ILS_MS,C1_4_5,S1_balanced,20,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed01,ILS_MS,C1_4_5,S2_peak_dirty,1,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed02,ILS_MS,C1_4_5,S2_peak_dirty,2,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed03,ILS_MS,C1_4_5,S2_peak_dirty,3,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed04,ILS_MS,C1_4_5,S2_peak_dirty,4,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed05,ILS_MS,C1_4_5,S2_peak_dirty,5,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed06,ILS_MS,C1_4_5,S2_peak_dirty,6,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed07,ILS_MS,C1_4_5,S2_peak_dirty,7,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed08,ILS_MS,C1_4_5,S2_peak_dirty,8,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed09,ILS_MS,C1_4_5,S2_peak_dirty,9,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed10,ILS_MS,C1_4_5,S2_peak_dirty,10,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed11,ILS_MS,C1_4_5,S2_peak_dirty,11,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed12,ILS_MS,C1_4_5,S2_peak_dirty,12,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed13,ILS_MS,C1_4_5,S2_peak_dirty,13,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed14,ILS_MS,C1_4_5,S2_peak_dirty,14,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed15,ILS_MS,C1_4_5,S2_peak_dirty,15,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed16,ILS_MS,C1_4_5,S2_peak_dirty,16,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed17,ILS_MS,C1_4_5,S2_peak_dirty,17,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed18,ILS_MS,C1_4_5,S2_peak_dirty,18,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed19,ILS_MS,C1_4_5,S2_peak_dirty,19,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S2_peak_dirty__ILS_MS__seed20,ILS_MS,C1_4_5,S2_peak_dirty,20,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed01,ILS_MS,C1_4_5,S3_mixed_fleet_arc,1,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed02,ILS_MS,C1_4_5,S3_mixed_fleet_arc,2,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed03,ILS_MS,C1_4_5,S3_mixed_fleet_arc,3,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed04,ILS_MS,C1_4_5,S3_mixed_fleet_arc,4,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed05,ILS_MS,C1_4_5,S3_mixed_fleet_arc,5,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed06,ILS_MS,C1_4_5,S3_mixed_fleet_arc,6,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed07,ILS_MS,C1_4_5,S3_mixed_fleet_arc,7,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed08,ILS_MS,C1_4_5,S3_mixed_fleet_arc,8,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed09,ILS_MS,C1_4_5,S3_mixed_fleet_arc,9,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed10,ILS_MS,C1_4_5,S3_mixed_fleet_arc,10,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed11,ILS_MS,C1_4_5,S3_mixed_fleet_arc,11,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed12,ILS_MS,C1_4_5,S3_mixed_fleet_arc,12,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed13,ILS_MS,C1_4_5,S3_mixed_fleet_arc,13,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed14,ILS_MS,C1_4_5,S3_mixed_fleet_arc,14,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed15,ILS_MS,C1_4_5,S3_mixed_fleet_arc,15,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed16,ILS_MS,C1_4_5,S3_mixed_fleet_arc,16,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed17,ILS_MS,C1_4_5,S3_mixed_fleet_arc,17,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed18,ILS_MS,C1_4_5,S3_mixed_fleet_arc,18,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed19,ILS_MS,C1_4_5,S3_mixed_fleet_arc,19,large,configs\batches\manifest_ILS_MS.csv
C1_4_5__S3_mixed_fleet_arc__ILS_MS__seed20,ILS_MS,C1_4_5,S3_mixed_fleet_arc,20,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed01,ILS_MS,C2_4_1,S1_balanced,1,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed02,ILS_MS,C2_4_1,S1_balanced,2,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed03,ILS_MS,C2_4_1,S1_balanced,3,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed04,ILS_MS,C2_4_1,S1_balanced,4,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed05,ILS_MS,C2_4_1,S1_balanced,5,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed06,ILS_MS,C2_4_1,S1_balanced,6,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed07,ILS_MS,C2_4_1,S1_balanced,7,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed08,ILS_MS,C2_4_1,S1_balanced,8,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed09,ILS_MS,C2_4_1,S1_balanced,9,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed10,ILS_MS,C2_4_1,S1_balanced,10,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed11,ILS_MS,C2_4_1,S1_balanced,11,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed12,ILS_MS,C2_4_1,S1_balanced,12,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed13,ILS_MS,C2_4_1,S1_balanced,13,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed14,ILS_MS,C2_4_1,S1_balanced,14,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed15,ILS_MS,C2_4_1,S1_balanced,15,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed16,ILS_MS,C2_4_1,S1_balanced,16,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed17,ILS_MS,C2_4_1,S1_balanced,17,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed18,ILS_MS,C2_4_1,S1_balanced,18,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed19,ILS_MS,C2_4_1,S1_balanced,19,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S1_balanced__ILS_MS__seed20,ILS_MS,C2_4_1,S1_balanced,20,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed01,ILS_MS,C2_4_1,S2_peak_dirty,1,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed02,ILS_MS,C2_4_1,S2_peak_dirty,2,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed03,ILS_MS,C2_4_1,S2_peak_dirty,3,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed04,ILS_MS,C2_4_1,S2_peak_dirty,4,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed05,ILS_MS,C2_4_1,S2_peak_dirty,5,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed06,ILS_MS,C2_4_1,S2_peak_dirty,6,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed07,ILS_MS,C2_4_1,S2_peak_dirty,7,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed08,ILS_MS,C2_4_1,S2_peak_dirty,8,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed09,ILS_MS,C2_4_1,S2_peak_dirty,9,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed10,ILS_MS,C2_4_1,S2_peak_dirty,10,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed11,ILS_MS,C2_4_1,S2_peak_dirty,11,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed12,ILS_MS,C2_4_1,S2_peak_dirty,12,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed13,ILS_MS,C2_4_1,S2_peak_dirty,13,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed14,ILS_MS,C2_4_1,S2_peak_dirty,14,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed15,ILS_MS,C2_4_1,S2_peak_dirty,15,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed16,ILS_MS,C2_4_1,S2_peak_dirty,16,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed17,ILS_MS,C2_4_1,S2_peak_dirty,17,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed18,ILS_MS,C2_4_1,S2_peak_dirty,18,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed19,ILS_MS,C2_4_1,S2_peak_dirty,19,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S2_peak_dirty__ILS_MS__seed20,ILS_MS,C2_4_1,S2_peak_dirty,20,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed01,ILS_MS,C2_4_1,S3_mixed_fleet_arc,1,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed02,ILS_MS,C2_4_1,S3_mixed_fleet_arc,2,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed03,ILS_MS,C2_4_1,S3_mixed_fleet_arc,3,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed04,ILS_MS,C2_4_1,S3_mixed_fleet_arc,4,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed05,ILS_MS,C2_4_1,S3_mixed_fleet_arc,5,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed06,ILS_MS,C2_4_1,S3_mixed_fleet_arc,6,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed07,ILS_MS,C2_4_1,S3_mixed_fleet_arc,7,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed08,ILS_MS,C2_4_1,S3_mixed_fleet_arc,8,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed09,ILS_MS,C2_4_1,S3_mixed_fleet_arc,9,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed10,ILS_MS,C2_4_1,S3_mixed_fleet_arc,10,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed11,ILS_MS,C2_4_1,S3_mixed_fleet_arc,11,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed12,ILS_MS,C2_4_1,S3_mixed_fleet_arc,12,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed13,ILS_MS,C2_4_1,S3_mixed_fleet_arc,13,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed14,ILS_MS,C2_4_1,S3_mixed_fleet_arc,14,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed15,ILS_MS,C2_4_1,S3_mixed_fleet_arc,15,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed16,ILS_MS,C2_4_1,S3_mixed_fleet_arc,16,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed17,ILS_MS,C2_4_1,S3_mixed_fleet_arc,17,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed18,ILS_MS,C2_4_1,S3_mixed_fleet_arc,18,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed19,ILS_MS,C2_4_1,S3_mixed_fleet_arc,19,large,configs\batches\manifest_ILS_MS.csv
C2_4_1__S3_mixed_fleet_arc__ILS_MS__seed20,ILS_MS,C2_4_1,S3_mixed_fleet_arc,20,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed01,ILS_MS,C2_4_5,S1_balanced,1,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed02,ILS_MS,C2_4_5,S1_balanced,2,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed03,ILS_MS,C2_4_5,S1_balanced,3,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed04,ILS_MS,C2_4_5,S1_balanced,4,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed05,ILS_MS,C2_4_5,S1_balanced,5,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed06,ILS_MS,C2_4_5,S1_balanced,6,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed07,ILS_MS,C2_4_5,S1_balanced,7,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed08,ILS_MS,C2_4_5,S1_balanced,8,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed09,ILS_MS,C2_4_5,S1_balanced,9,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed10,ILS_MS,C2_4_5,S1_balanced,10,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed11,ILS_MS,C2_4_5,S1_balanced,11,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed12,ILS_MS,C2_4_5,S1_balanced,12,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed13,ILS_MS,C2_4_5,S1_balanced,13,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed14,ILS_MS,C2_4_5,S1_balanced,14,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed15,ILS_MS,C2_4_5,S1_balanced,15,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed16,ILS_MS,C2_4_5,S1_balanced,16,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed17,ILS_MS,C2_4_5,S1_balanced,17,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed18,ILS_MS,C2_4_5,S1_balanced,18,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed19,ILS_MS,C2_4_5,S1_balanced,19,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S1_balanced__ILS_MS__seed20,ILS_MS,C2_4_5,S1_balanced,20,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed01,ILS_MS,C2_4_5,S2_peak_dirty,1,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed02,ILS_MS,C2_4_5,S2_peak_dirty,2,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed03,ILS_MS,C2_4_5,S2_peak_dirty,3,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed04,ILS_MS,C2_4_5,S2_peak_dirty,4,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed05,ILS_MS,C2_4_5,S2_peak_dirty,5,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed06,ILS_MS,C2_4_5,S2_peak_dirty,6,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed07,ILS_MS,C2_4_5,S2_peak_dirty,7,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed08,ILS_MS,C2_4_5,S2_peak_dirty,8,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed09,ILS_MS,C2_4_5,S2_peak_dirty,9,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed10,ILS_MS,C2_4_5,S2_peak_dirty,10,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed11,ILS_MS,C2_4_5,S2_peak_dirty,11,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed12,ILS_MS,C2_4_5,S2_peak_dirty,12,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed13,ILS_MS,C2_4_5,S2_peak_dirty,13,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed14,ILS_MS,C2_4_5,S2_peak_dirty,14,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed15,ILS_MS,C2_4_5,S2_peak_dirty,15,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed16,ILS_MS,C2_4_5,S2_peak_dirty,16,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed17,ILS_MS,C2_4_5,S2_peak_dirty,17,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed18,ILS_MS,C2_4_5,S2_peak_dirty,18,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed19,ILS_MS,C2_4_5,S2_peak_dirty,19,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S2_peak_dirty__ILS_MS__seed20,ILS_MS,C2_4_5,S2_peak_dirty,20,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S3_mixed_fleet_arc__ILS_MS__seed01,ILS_MS,C2_4_5,S3_mixed_fleet_arc,1,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S3_mixed_fleet_arc__ILS_MS__seed02,ILS_MS,C2_4_5,S3_mixed_fleet_arc,2,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S3_mixed_fleet_arc__ILS_MS__seed03,ILS_MS,C2_4_5,S3_mixed_fleet_arc,3,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S3_mixed_fleet_arc__ILS_MS__seed04,ILS_MS,C2_4_5,S3_mixed_fleet_arc,4,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S3_mixed_fleet_arc__ILS_MS__seed05,ILS_MS,C2_4_5,S3_mixed_fleet_arc,5,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S3_mixed_fleet_arc__ILS_MS__seed06,ILS_MS,C2_4_5,S3_mixed_fleet_arc,6,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S3_mixed_fleet_arc__ILS_MS__seed07,ILS_MS,C2_4_5,S3_mixed_fleet_arc,7,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S3_mixed_fleet_arc__ILS_MS__seed08,ILS_MS,C2_4_5,S3_mixed_fleet_arc,8,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S3_mixed_fleet_arc__ILS_MS__seed09,ILS_MS,C2_4_5,S3_mixed_fleet_arc,9,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S3_mixed_fleet_arc__ILS_MS__seed10,ILS_MS,C2_4_5,S3_mixed_fleet_arc,10,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S3_mixed_fleet_arc__ILS_MS__seed11,ILS_MS,C2_4_5,S3_mixed_fleet_arc,11,large,configs\batches\manifest_ILS_MS.csv
C2_4_5__S3_mixed_fleet_arc__ILS_MS__seed12,ILS_MS,C2_4_5,S3_mixed_fleet_arc,12,large,configs\batches\manifest_ILS_MS.csv
